WiFi1,WiFi2,WiFi3,WiFi4,WiFi5,WiFi6,WiFi7,Room
0.6770267086662956,1.2299318540771036,0.7560131580106967,0.3610809112886909,-0.5867564808441231,-1.1396616262549313,-1.2976345249437335,1.0
0.605244438229697,1.3528993325134395,0.7713899702927509,0.10680784204053517,-0.3916287541486266,-1.3885019465269501,-1.0562108824008423,1.0
0.807102163729857,1.1940689545592404,0.7297088055639803,0.3427420147345969,-0.7407649995876767,-1.2051251485829368,-1.12773179041706,1.0
0.6912948779249094,1.3259262412658104,0.6912948779249094,0.21532135541923375,-0.5779678487568923,-1.450585973350631,-0.8952835304273428,1.0
0.3909979725932924,1.362186485163728,0.7441574317098144,0.3909979725932924,-0.40361081041888214,-1.3747993229893176,-1.109929728651926,1.0
0.532457040885838,1.2917013399267556,0.6705014588932775,0.46343483188211815,-0.5028760941699589,-1.469187020222036,-0.9860315571959974,1.0
0.8289662684454338,0.528823309180708,1.1291092277101595,0.528823309180708,-0.4716532217017113,-1.3720820994958887,-1.1719867933194048,1.0
0.37756020193149975,1.2585340064383337,0.8580913680261364,0.37756020193149975,-0.34323654721045527,-1.4644759347646075,-1.0640332963524102,1.0
0.7043607250604991,1.0565410875907486,0.7924058156930615,0.17609018126512477,0.0,-1.3206763594884356,-1.4087214501209981,1.0
0.7626274308956673,1.133349098692172,0.5401944302177645,0.3919057630991626,-0.127104571815944,-1.239269575205458,-1.4617025758833608,1.0
0.5690839672663593,0.8815222238047524,0.9596317879393507,0.3347552748625645,-0.05579254581042686,-0.9931073154256062,-1.6960933926369905,1.0
0.2952847445384586,1.3701212146584487,0.8740428438338379,0.04724555912615324,-0.03543416934461522,-1.3583098248769105,-1.1929503679353737,1.0
0.6004627570323932,1.16089466359596,0.6938680747929876,0.13343616822942087,0.13343616822942087,-1.1742382804189018,-1.5478595514612796,1.0
0.4748365282928985,1.2662307421143961,0.7122547924393478,0.07913942138214976,0.15827884276429952,-1.4245095848786955,-1.2662307421143961,1.0
0.3830231239520116,1.1716001438532113,0.8561693358927314,-0.011265385998588246,0.3041654219618916,-1.3518463198306276,-1.3518463198306276,1.0
0.48941709424987295,1.234182237673593,0.5638936085922449,0.19151103688038498,0.26598755122275697,-1.2235427356246829,-1.521448792994171,1.0
0.3623821818565976,1.1310716585221086,0.5929890248562509,0.4392511295231487,0.2855132341900465,-1.482472562140629,-1.3287346668075266,1.0
0.8682448387187224,1.1683788570412437,0.6431443249768314,0.26797680207367963,-0.4073247391519934,-1.3077267941195576,-1.232693289538927,1.0
0.67318093658182,1.2911831078700484,0.67318093658182,0.2869295795266771,-0.40832286317258004,-1.1808255772828657,-1.335326120104923,1.0
0.5847537066649261,1.226836208100923,0.5847537066649261,0.5044933939854265,-0.2981097328095694,-1.1007128596045654,-1.5020144230020633,1.0
0.6220003590122829,1.3792181873750624,0.6220003590122829,0.33804367337624064,-0.6084786120772336,-0.9870875262586234,-1.3656964404400131,1.0
0.779483762953957,1.364096585169425,0.5846128222154678,0.19487094073848926,-0.5846128222154678,-0.9743547036924464,-1.364096585169425,1.0
0.7100347721015929,0.867820277013058,0.867820277013058,0.3155710098229302,0.0,-1.1833912868359882,-1.577855049114651,1.0
0.7652363236792292,1.1346607558002362,0.48816799958847407,0.3034557835279706,-0.06596864859303639,-0.8971736208653021,-1.7283785931375677,1.0
0.5724432426711772,1.2099368538277149,0.7545842744301879,0.20816117915315568,-0.06505036848536043,-1.3400375907984357,-1.3400375907984357,1.0
0.42250727413171824,0.9858503063073425,1.1266860643512486,0.42250727413171824,-0.49292515315367125,-0.9858503063073425,-1.4787754594610139,1.0
0.5683985600588051,0.8931977372352652,0.9743975315293801,0.48719876576469007,-0.32479917717646006,-0.9743975315293801,-1.6239958858823003,1.0
0.27863910628767624,0.9808096541326208,0.9808096541326208,0.43467700580877505,0.04458225700602807,-1.1257019894022129,-1.5938156879655092,1.0
0.7427813527082074,0.6499336836196815,0.9284766908852594,0.4642383454426297,0.0,-1.2070196981508372,-1.578410374504941,1.0
0.6432807089649814,0.8761926897971296,1.0314673436852284,0.17745674730068484,-0.055455233531463394,-1.0647404838041057,-1.6082017724124518,1.0
0.6705321263996381,1.2337791125753343,0.48278313100773934,0.38890863331178993,-0.080463855167957,-1.3947068229112485,-1.3008323252152991,1.0
0.6556100681071858,0.7492686492653552,1.0302443927398635,0.6556100681071858,-0.5619514869490164,-1.2175615550562022,-1.3112201362143716,1.0
0.42926470365256886,0.9473427942677387,0.9473427942677387,0.7401115580216707,-0.6068914775777707,-1.4358164225620424,-1.0213539500699067,1.0
0.415407059653642,1.1227217828476803,0.415407059653642,0.5725881092523172,0.17963548525562925,-0.9206318619350969,-1.7851276347278104,1.0
0.7988798836420615,1.0881294966848767,0.2203806575564312,0.6060468082801848,0.027547582194554412,-1.322283945338583,-1.4187004830195213,1.0
0.6363266851191056,1.0646234924108111,0.8076454080357878,0.3793486007440822,-0.22026692946430554,-1.1625199055060578,-1.5051573513394223,1.0
0.5152490439062296,1.0026467881418517,0.8076876904476028,0.7102081416004784,-0.4595464445650145,-1.4343419330362586,-1.1419032864948853,1.0
0.5388159060803247,0.987829161147262,0.8082238591204871,0.26940795304016235,0.1796053020267749,-1.167434463174037,-1.6164477182409742,1.0
0.32609003867277636,1.330447357784928,0.7826160928146635,0.05217440618764406,0.1434796170160215,-1.4087089670663948,-1.22609854540964,1.0
0.37347944697222785,0.97679239977352,0.7756880821730893,0.6751359233728739,-0.02872918822863357,-1.4364594114316485,-1.335907252631433,1.0
0.3244267036367856,1.213073761424501,0.9168580754952625,0.620642389566024,-0.8604360400801683,-1.057913164032994,-1.1566517260094067,1.0
0.7234888760123385,1.1736597321977933,0.9485743041050659,0.16077530578051985,-0.73956640659039,-1.3022799768222086,-0.9646518346831174,1.0
0.6818291876725637,1.1789963036838078,0.9801294572793102,0.08522864845907081,-0.6108053139566709,-0.9091055835634173,-1.4062726995746615,1.0
0.4315975094425446,1.0163425222356692,1.1138000243678567,0.529055011574732,-0.8353500182758922,-1.030265022540267,-1.225180026804642,1.0
0.2620556555314446,1.1792504498915013,1.0773399171848284,0.46587672094479055,-0.6551391388286122,-1.062781269655304,-1.26660233506865,1.0
0.15547746320462572,1.1531245187676442,0.790343771290183,0.8810389581595482,-0.5700840317502969,-1.1142551529664888,-1.2956455267052194,1.0
0.10988418522012527,1.1354699139412896,0.7936080043675682,0.7936080043675682,-0.23197772435359618,-1.2575634530747606,-1.3430289304681908,1.0
0.2706851018861312,1.1319558806147316,0.9597017248690115,0.5290663355047113,-0.33220444322388903,-1.1073481440796293,-1.4518564555710696,1.0
0.08453499602434116,1.2680249403651118,0.8735282922515216,0.47903164413793137,-0.11271332803245394,-1.394827434401622,-1.197579110344827,1.0
0.21704208114347073,1.1286188219460496,1.0273325174124297,0.41961469021071046,-0.18810313699100872,-1.2009661823272073,-1.403538791394447,1.0
0.3911076507089335,0.9899912408569882,0.9899912408569882,0.47666244930151275,-0.2077759394391212,-1.0633239253649136,-1.5766527169203892,1.0
0.5410017808004594,1.0820035616009187,0.9016696346674322,0.2705008904002297,-0.18033392693348646,-0.9918365981341755,-1.623005342401378,1.0
0.33214466021876365,1.2621497088313023,1.1691492039700484,-0.039857359226251846,-0.5048598835325212,-0.7838613981162829,-1.43486493214506,1.0
0.2963776438169212,1.4690022345708247,0.9277908849920999,0.025771969027558867,-0.5154393805511658,-0.7860450553405282,-1.417458296515707,1.0
0.23964558660394952,1.0784051397177716,1.0784051397177716,0.5751494078494783,-0.5152380111984904,-1.186245653689548,-1.2701216090009304,1.0
1.0518380493266557,0.9672074016796834,0.3747928681508774,0.6286848110917943,-0.64077490361279,-0.8946668465537069,-1.487081380082513,1.0
0.6176786774895522,1.246587876388005,0.6962923273518588,0.3818377279026324,-0.40429877072043363,-1.4262762189304194,-1.111821619481193,1.0
0.6242297588346585,1.2964771914258288,0.20407511346517693,0.6242297588346585,-0.1320486028304083,-1.4765434680127492,-1.1404197517171641,1.0
0.8350420776283259,1.1225155797626678,0.8350420776283259,0.2600950733596421,-0.6981499337548309,-1.2730969380235149,-1.0814479366006202,1.0
0.414254402368564,0.9259804288238485,0.8406927577479677,0.6701174155962063,-0.09747162408672051,-1.291499019149051,-1.4620743613008125,1.0
0.4703929569530603,1.0466243292205597,0.8819867942869886,0.4703929569530603,-0.1881571827812248,-1.1759823923826525,-1.5052574622497952,1.0
0.256203711602504,1.2945029638863381,1.0113304405362016,0.16181287048579177,-0.21575049398105703,-1.3484405873816034,-1.1596589051481792,1.0
0.4240897896271963,0.7692791532772401,0.9763927714672662,0.35505191689718757,0.2860140441671788,-1.1637812831630048,-1.647046392273066,1.0
0.3195794969781271,0.9487516316538152,1.0186596466177804,0.3195794969781271,0.1098554520862311,-1.0785808023011796,-1.6378449220129023,1.0
0.2312257479924186,1.0019782413004805,1.0019782413004805,0.0770752493308062,0.385376246654031,-1.0790534906312867,-1.6185802359469301,1.0
0.7818250893501615,0.9738523042782714,0.4937842669579966,0.5897978744220516,-0.08229737782633322,-1.2344606673949927,-1.5225014897871578,1.0
0.4444444444444444,1.1111111111111112,0.4444444444444444,0.6666666666666666,0.1111111111111111,-1.2222222222222223,-1.5555555555555556,1.0
0.7220176943698414,1.068190561533464,0.7912522678025659,0.16814110690804537,-0.03956261339012815,-1.2857849351791693,-1.4242540820446183,1.0
0.6231783360874834,0.9463078436884009,0.7847430898879422,0.7039607129877128,-0.5885573174159575,-1.55794584021871,-0.911686825016875,1.0
0.5821817364274601,1.045280844949303,0.39694209301872296,0.4895619147230915,0.3043222713143544,-1.1775948759555426,-1.6406939844773853,1.0
0.5844348033860292,1.2504186491049931,0.3941537046091823,0.3941537046091823,0.10873205644391208,-1.508657283159286,-1.2232356349940157,1.0
0.6297705110680367,1.3474159771688232,0.11716660671033208,0.5272497301964958,0.014645825838791145,-1.4206451063627819,-1.2156035446197,1.0
0.6923101278111634,1.1936381513985572,0.6923101278111634,0.5252007866153655,-1.313001966538412,-0.978783284146816,-0.8116739429510181,1.0
0.6410477745379994,1.072522238169345,0.5547528818117303,0.38216309635919204,0.03698352545411552,-0.9122602945348449,-1.7752092217975364,1.0
0.4278645644442989,1.0102357771601507,0.8438440020984787,0.5942563395059708,-0.15450664827155283,-1.3192490737032563,-1.4024449612340923,1.0
0.5990748087153314,1.010204579402323,0.5990748087153314,0.5990748087153314,-0.058732824383855464,-1.6210259529944242,-1.1276702281700342,1.0
0.429353040049628,0.9302649201075277,0.9302649201075277,0.5128383533926113,-0.07155884000827173,-1.1568679134670545,-1.574294480181971,1.0
0.4741564678161592,1.3039302864944389,0.7230886134196431,0.3911790859483313,-0.3556173508621203,-1.102413787672572,-1.4343233151438837,1.0
0.597268762976171,1.0327772359796288,0.8585738467782457,0.3359636791740963,-0.09954479382936142,-1.3189685182390432,-1.4060702128397347,1.0
0.7736421443326914,1.1174830973694432,0.7736421443326914,0.42980119129593963,-0.6876819060735034,-1.203443335628631,-1.203443335628631,1.0
0.8508161203763089,1.2230481730409442,0.6647000940439912,0.19941002821319712,-0.4519960639499147,-1.289518182445344,-1.1964601692791854,1.0
0.4489619363336921,1.380142248729497,0.5653594753831677,0.4489619363336921,-0.3658208370126371,-1.529796227507393,-0.9478085322600152,1.0
0.5226036728589765,1.1079197864610304,0.961590758060517,0.376274644458463,-0.42853501174436126,-1.379673696347699,-1.1601801537469287,1.0
0.5370589949866594,0.9226398119001586,1.0190350161285335,0.5370589949866594,-0.4268930472970886,-1.294449885352462,-1.294449885352462,1.0
0.5385152376049186,0.9353159389980163,1.0345161143462909,0.24091471156009528,-0.05668581448472805,-1.5446884447088447,-1.147887743315747,1.0
-0.03442897455961269,1.1705851350268257,1.0902508610543964,0.6082452172198212,-0.4361003444217588,-1.239443084146051,-1.1591088101736218,1.0
0.0899368555783529,1.270358085044239,1.0342738391510617,0.4047158501025892,-0.38223163620800155,-1.0117896252564742,-1.4052633684117695,1.0
0.1700415077896736,1.1222739514118476,1.2016266550470287,0.1700415077896736,-0.14736930675105106,-1.4170125649139498,-1.0996017503732252,1.0
0.404301077858591,1.0001131925975668,0.9256366782551949,0.627730620885707,-0.340464065565129,-1.159705723331221,-1.4576117807007087,1.0
0.8508578609866431,1.071450639760958,0.7037960084704331,0.2626104509218033,-0.25210603288493144,-1.208008074240296,-1.4286008530146108,1.0
0.9028915393804946,1.222903730553328,0.5828793482076613,0.2628671570348279,-0.5371633208972555,-1.097184655449714,-1.337193798829339,1.0
0.9345649600903272,1.1113745471344432,0.7577553730462112,-0.12629256217436874,-0.3031021492184848,-0.7451261168287747,-1.6291740520493547,1.0
0.7757085068805847,1.3413292931476772,0.3232118778669105,0.43633603512032904,-0.3555330656536006,-1.2605263236809487,-1.2605263236809487,1.0
0.7006097349261744,1.3363481980999257,0.3373306131126022,0.42815039356599527,-0.20758806960775608,-1.2066056545950796,-1.3882452155018656,1.0
0.6425754631219991,1.0441851275732486,0.5622535302317492,0.6425754631219991,-0.16064386578049977,-1.2851509262439982,-1.445794792024498,1.0
0.48745232233039826,1.28097935868221,0.4080996186952171,0.5668050259655795,-0.06801660311586989,-1.1789544540084063,-1.4963652685491309,1.0
0.791555355485117,1.3647506129053737,0.6004902696783647,0.027295012258108046,-0.35483515935539645,-1.0235629596790292,-1.4056931312925338,1.0
0.7891336510652339,1.3706005518501434,0.5953113508035974,0.11075560014950618,-0.47071130063540334,-1.052178201420313,-1.3429116518127677,1.0
0.7504462957848107,1.2033018191032308,0.5693040864574428,0.4787329817937588,-0.6081202741704491,-0.879833588161501,-1.5138313208072889,1.0
0.7099336528900372,1.1310807351129404,0.5414748200008759,0.45724540355629517,-0.13236051155576944,-1.227342925335318,-1.48003117466906,1.0
0.6073437315427765,1.0241482531897799,0.6073437315427765,0.523982827213376,-0.05954350309242852,-0.9765134507158355,-1.7267615896804414,1.0
0.7219860465774467,1.1502828538691523,0.6363266851191056,0.3793486007440822,-0.22026692946430554,-1.33383862842274,-1.33383862842274,1.0
0.6426449773773822,1.0751944813813894,0.4696251757757794,0.7291548781781837,-0.2224540306306321,-1.3470827410410509,-1.3470827410410509,1.0
0.40158916237434433,1.1613524425420219,1.0093997865084865,0.3256128343575766,-0.35817411779333325,-1.1939137259777786,-1.3458663820113141,1.0
0.5265624671779731,1.1881409515810675,0.43205125512038806,0.621073679235558,-0.040504805167536594,-1.2691505619161407,-1.4581729860313106,1.0
0.5646509467965803,1.0916584971400551,0.8281547219683177,0.03764339645310552,0.21331257990093047,-1.2798754794055816,-1.4555446628534066,1.0
0.7169504840497447,1.1351715997454288,0.08961881050621846,0.4032846472779816,0.4032846472779816,-1.5832656522765183,-1.1650445365808342,1.0
0.19284199158158066,1.1827642150336966,0.8227924974147454,0.5528137092005319,-0.07713679663263277,-1.337037808298962,-1.337037808298962,1.0
0.7560635367692793,0.8559209850218257,0.955778433274372,0.45649119201164023,-0.44222584226127687,-1.4408003247867402,-1.1412279800291012,1.0
0.4026766462558018,1.0391655387246495,0.4936036308942086,0.5845306155326154,0.311749661617395,-1.5977170157891483,-1.234009077235521,1.0
0.24864471720707804,1.312291563037357,0.6354253884180886,0.3453398850098307,0.1519495494043254,-1.2017827998342117,-1.4918683032424696,1.0
0.6298438669252058,1.093939347817463,0.6298438669252058,0.16574838603294867,0.24309763284832486,-1.1491888098284466,-1.6132842907207037,1.0
0.2501831383694206,1.1258241226623937,0.9666166709727623,0.40939059005905204,-0.14783549085465814,-1.0234764751476313,-1.5807025560613415,1.0
0.7217302307889796,1.0189132669962062,0.7217302307889796,0.42454719458175294,-0.16981887783270033,-1.2594900105925313,-1.4576120347306825,1.0
0.6408802111114141,1.2566278649243408,0.6408802111114141,0.46495231002200643,-0.5026511459697356,-1.2063627503273662,-1.29432670087207,1.0
0.614174418312925,1.1515770343367342,0.6909462206020405,0.3070872091564625,-0.15354360457823124,-0.9212616274693873,-1.6889796503605434,1.0
0.6818291876725634,1.022743781508845,0.8522864845907042,0.25568594537721123,-0.17045729691814085,-1.022743781508845,-1.619344320722338,1.0
0.7566790989727384,1.213295796628701,0.7566790989727384,0.3000624013167759,-0.6131709939951492,-1.161111031182304,-1.2524343707134966,1.0
0.5640760748177662,1.1281521496355325,0.8864052604279183,0.08058229640253803,0.0,-1.1281521496355325,-1.5310636316482225,1.0
0.6094145695641946,0.9254073093382217,0.8464091243947149,0.2934218297901675,0.13542545990315397,-1.3655400540234746,-1.4445382389669814,1.0
0.5339514830217608,0.9492470809275747,1.1153653200899003,0.28477412427827253,-0.29663971278986684,-1.4594673869261456,-1.1272309086014944,1.0
0.615314658213282,1.2508035675155247,0.615314658213282,0.2622652641564806,-0.16139400871168108,-0.9381026756366442,-1.6442014637502471,1.0
0.1781741612749496,1.1581320482871722,0.8908708063747479,0.44543540318737396,0.0,-1.1581320482871722,-1.5144803708370715,1.0
0.5096302705992465,1.570212185089569,0.6060468082801849,-0.3581185685291992,0.027547582194554415,-1.1294508699767065,-1.2258674076576448,1.0
0.6318049883925958,0.9218138355236236,0.6318049883925958,0.6318049883925958,-0.02071491765221671,-1.2532525179590848,-1.5432613650901126,1.0
0.6400113618784398,0.8936007694151802,0.7245411643906866,0.7245411643906866,-0.2898164657562749,-1.2196442933909895,-1.4732337009277299,1.0
0.8659461276774341,1.0553718431068728,0.6765204122479953,0.2976689813891177,-0.27060816489919864,-1.123023884331673,-1.5018753151905506,1.0
0.6344597425140573,0.8195105007473239,0.44940898428079074,0.5419343633974241,0.44940898428079074,-1.3085732189352421,-1.586149356285142,1.0
0.5411627692821664,1.0031309869620644,0.7259500563541256,0.8183436998901051,-0.8447418837575271,-0.7523482402215476,-1.491497388509384,1.0
0.444326086085348,0.915581025872839,0.8213300379153408,0.915581025872839,-0.8751877453196266,-0.7809367573621284,-1.4406936730646158,1.0
0.7249356242160254,1.0068550336333688,0.6309624877435775,0.7249356242160254,-0.590688286398244,-1.060553968760483,-1.4364465146502743,1.0
0.3564635131977711,1.11259823816274,0.8101443481767524,0.3564635131977711,0.12962309570828046,-1.3070328817251604,-1.4582598267181541,1.0
0.39904344223381105,1.0375129498079088,1.1173216382546711,0.4788521306805733,-0.6384695075740977,-1.1173216382546711,-1.2769390151481954,1.0
0.8170519748919632,0.9210404080600312,0.9210404080600312,0.40109824221969126,-0.5347976562929206,-1.2627166884693966,-1.2627166884693966,1.0
0.846826173780498,0.846826173780498,0.66443284404316,0.48203951430582215,-0.06514047490619156,-1.250697118198888,-1.5242871128048947,1.0
0.46982469783379327,1.536453741564566,0.5587104514780243,0.2920531905453312,-0.5079185922527484,-1.1301188677623657,-1.2190046214065968,1.0
0.6879286557751811,1.4584087502433845,0.6879286557751811,0.11006858492402864,-1.0456515567782763,-1.0456515567782763,-0.8530315331612255,1.0
0.6138063738553349,1.1742382804189018,0.6138063738553349,0.5204010560947404,-0.3202468037506098,-1.534515934638338,-1.0674893458353656,1.0
0.5079185922527484,0.9523473604739037,1.2190046214065968,0.15237557767582413,-0.2920531905453312,-1.1809107269876418,-1.3586822342761038,1.0
0.42622485465785576,1.043516023472682,0.6319885775961311,0.7348704390652688,-0.08818445268783273,-1.4256486517866227,-1.3227667903174851,1.0
0.6048765928717956,0.6989685073185193,0.9812442506586906,0.32260084953162443,0.2285089350849007,-1.4651455249561265,-1.3710536105094029,1.0
0.9364590239369159,1.1853911695403998,0.2726399689942924,0.5215721145977762,-0.3911790859483313,-1.3869076683622668,-1.1379755227587829,1.0
0.6523923386634746,1.0329545362171682,0.747532888051898,0.5572517892750511,-0.394153704609183,-1.060137550328147,-1.5358402972702638,1.0
0.5709136102183887,0.9787090460886664,0.5709136102183887,0.6524726973924443,0.0,-1.1418272204367774,-1.6311817434811107,1.0
0.5140164534010364,0.9373241209077718,0.8667728429899826,0.4434651754832471,0.020157507976511644,-1.2497654945436947,-1.5319706062148517,1.0
0.7943036383441476,0.7125370873381324,0.9578367403561782,0.30370433230805616,-0.023361871716004855,-1.1680935858002184,-1.5769263408302947,1.0
0.4556319979584592,1.0431574690101564,0.6234964182589441,0.6234964182589441,0.03597094720724694,-1.2230122050463899,-1.5587410456473598,1.0
0.4057247610349381,1.0269908013696873,0.49447705251133084,0.8494862184169019,-0.038036696347025646,-1.1918164855401314,-1.5468256514457024,1.0
0.6008410847297152,0.8751381016715418,0.783705762690933,0.5094087457491063,0.05224705084606202,-1.319238033863071,-1.5021027118242887,1.0
0.6730147739659282,0.9674587375760216,0.7711627618359594,0.6730147739659282,-0.6029090683444767,-0.9955010198246013,-1.486240959174757,1.0
0.5483448518442982,1.2993388880658372,0.7152324154490847,0.46490107004190495,-0.7033118751916002,-0.9536432205987799,-1.3708621296107462,1.0
0.7131973913518906,1.3245094410820826,0.611312049730192,0.305656024865096,-0.5094267081084933,-1.3245094410820826,-1.1207387578386854,1.0
0.25817020576220967,1.432844641980262,0.5292489218125295,0.16781063374543642,0.25817020576220967,-1.3683020905397092,-1.2779425185229358,1.0
0.609197650542005,0.950348334845528,1.1209236769972895,0.35333463731436277,-0.755405086672087,-0.8406927577479677,-1.437706455279133,1.0
0.3069900268974965,1.2837764761168047,0.7953832515071506,0.5023473167413581,-0.47443913247795017,-1.5489042266191893,-0.8651537121656735,1.0
